"TIP_SUBJECT_OFFERED_KEY","TERM_CODE","IS_NO_COURSE_MATERIAL","MASTER_COURSE_NUMBER","MASTER_COURSE_NUMBER_SORT","MASTER_COURSE_NUMBER_DESC","MASTER_SUBJECT_ID","MASTER_SUBJECT_ID_SORT","COURSE_NUMBER","COURSE_NUMBER_SORT","COURSE_NUMBER_DESC","SUBJECT_ID","SUBJECT_ID_SORT","SUBJECT_TITLE","OFFER_DEPT_CODE","OFFER_DEPT_NAME","OFFER_SCHOOL_NAME","RESPONSIBLE_FACULTY_NAME","RESPONSIBLE_FACULTY_MIT_ID","NUM_ENROLLED_STUDENTS","WAREHOUSE_LOAD_DATE"
"001700001998SP","1998SP","","1","  1","Civil and Environmental Eng","1.70","1.70","1","  1","Civil and Environmental Eng","1.70","  1.70","Environmental Eng Clinic","1","Civil and Environmental Eng","Engineering","Adams, E","900028328",17,28-OCT-24
"001700001999SP","1999SP","","1","  1","Civil and Environmental Eng","1.70","1.70","1","  1","Civil and Environmental Eng","1.70","  1.70","Environmental Eng Clinic","1","Civil and Environmental Eng","Engineering","Gschwend, Philip","900028747",14,28-OCT-24
"001710001995FA","1995FA","","1","  1","Civil and Environmental Eng","1.71","1.71","1","  1","Civil and Environmental Eng","1.71","  1.71","Introduction:Hydrology","1","Civil and Environmental Eng","Engineering","Entekhabi, Dara","900003281",33,28-OCT-24
"001710001996FA","1996FA","","1","  1","Civil and Environmental Eng","1.71","1.71","1","  1","Civil and Environmental Eng","1.71","  1.71","Introduction to Hydrology","1","Civil and Environmental Eng","Engineering","Entekhabi, Dara","900003281",29,28-OCT-24
"001710001997FA","1997FA","","1","  1","Civil and Environmental Eng","1.71","1.71","1","  1","Civil and Environmental Eng","1.71","  1.71","Introduction to Hydrology","1","Civil and Environmental Eng","Engineering","Entekhabi, Dara","900003281",19,28-OCT-24
"001710001998FA","1998FA","","1","  1","Civil and Environmental Eng","1.71","1.71","1","  1","Civil and Environmental Eng","1.71","  1.71","Introduction to Hydrology","1","Civil and Environmental Eng","Engineering","Entekhabi, Dara","900003281",31,28-OCT-24
"001710001999FA","1999FA","","1","  1","Civil and Environmental Eng","1.71","1.71","1","  1","Civil and Environmental Eng","1.71","  1.71","Introduction to Hydrology","1","Civil and Environmental Eng","Engineering","Entekhabi, Dara","900003281",16,28-OCT-24
"001720001995FA","1995FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Gelhar, Lynn","900025467",27,28-OCT-24
"001720001996FA","1996FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Gelhar, Lynn","900025467",36,28-OCT-24
"001720001997FA","1997FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Stewart, Cynthia","900018738",43,28-OCT-24
"001720001998FA","1998FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",26,28-OCT-24
"001720001999FA","1999FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",28,28-OCT-24
"001720002000FA","2000FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",28,28-OCT-24
"001720002001FA","2001FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",28,28-OCT-24
"001720002002FA","2002FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",33,28-OCT-24
"001720002003FA","2003FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Jacobs, Bruce","981984080",31,28-OCT-24
"001720002004FA","2004FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",22,28-OCT-24
"001720002005FA","2005FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",24,28-OCT-24
"001720002006FA","2006FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",18,28-OCT-24
"001720002007SP","2007SP","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",14,28-OCT-24
"001720002008FA","2008FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",17,28-OCT-24
"001720002009FA","2009FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",20,28-OCT-24
"001720002010FA","2010FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Juanes, Ruben","922303500",19,28-OCT-24
"001720002011FA","2011FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",17,28-OCT-24
"001720002012FA","2012FA","","1","  1","Civil and Environmental Eng","1.72","1.72","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Juanes, Ruben","922303500",29,28-OCT-24
"001720002013FA","2013FA","Y","1","  1","Civil and Environmental Eng","1.072","1.072","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",21,28-OCT-24
"001720002014FA","2014FA","Y","1","  1","Civil and Environmental Eng","1.072","1.072","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Juanes, Ruben","922303500",19,28-OCT-24
"001720002015FA","2015FA","","1","  1","Civil and Environmental Eng","1.072","1.072","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",22,28-OCT-24
"001720002016FA","2016FA","","1","  1","Civil and Environmental Eng","1.072","1.072","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",13,28-OCT-24
"001720002017FA","2017FA","Y","1","  1","Civil and Environmental Eng","1.072","1.072","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",14,28-OCT-24
"001720002018FA","2018FA","","1","  1","Civil and Environmental Eng","1.072","1.072","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",7,28-OCT-24
"001720002019FA","2019FA","","1","  1","Civil and Environmental Eng","1.072","1.072","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",5,28-OCT-24
"001720002020SP","2020SP","","1","  1","Civil and Environmental Eng","1.072","1.072","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",8,28-OCT-24
"001720002021SP","2021SP","","1","  1","Civil and Environmental Eng","1.072","1.072","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",6,28-OCT-24
"001720002023SP","2023SP","","1","  1","Civil and Environmental Eng","1.072","1.072","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",10,28-OCT-24
"001720002024SP","2024SP","Y","1","  1","Civil and Environmental Eng","1.072","1.072","1","  1","Civil and Environmental Eng","1.72","  1.72","Groundwater Hydrology","1","Civil and Environmental Eng","Engineering","Harvey, Charles","900045439",3,28-OCT-24
"001740002015SP","2015SP","Y","1","  1","Civil and Environmental Eng","1.74","1.74","1","  1","Civil and Environmental Eng","1.74","  1.74","Land, Water, Food, and Climate","1","Civil and Environmental Eng","Engineering","Mc Laughlin, Dennis","900026886",13,28-OCT-24
"001740002016SP","2016SP","","1","  1","Civil and Environmental Eng","1.74","1.74","1","  1","Civil and Environmental Eng","1.74","  1.74","Land, Water, Food, and Climate","1","Civil and Environmental Eng","Engineering","Mc Laughlin, Dennis","900026886",13,28-OCT-24
"001740002017SP","2017SP","Y","1","  1","Civil and Environmental Eng","1.74","1.74","1","  1","Civil and Environmental Eng","1.74","  1.74","Land, Water, Food, and Climate","1","Civil and Environmental Eng","Engineering","Mc Laughlin, Dennis","900026886",6,28-OCT-24
"001740002018SP","2018SP","","1","  1","Civil and Environmental Eng","1.74","1.74","1","  1","Civil and Environmental Eng","1.74","  1.74","Land, Water, Food, and Climate","1","Civil and Environmental Eng","Engineering","Mc Laughlin, Dennis","900026886",16,28-OCT-24
"001740002019SP","2019SP","","1","  1","Civil and Environmental Eng","1.74","1.74","1","  1","Civil and Environmental Eng","1.74","  1.74","Land, Water, Food, and Climate","1","Civil and Environmental Eng","Engineering","Mc Laughlin, Dennis","900026886",11,28-OCT-24
"001740002021FA","2021FA","","1","  1","Civil and Environmental Eng","1.74","1.74","1","  1","Civil and Environmental Eng","1.74","  1.74","Land, Water, Food, and Climate","1","Civil and Environmental Eng","Engineering","Mc Laughlin, Dennis","900026886",13,28-OCT-24
"001750001992FA","1992FA","","1","  1","Civil and Environmental Eng","1.75","1.75","1","  1","Civil and Environmental Eng","1.75","  1.75","Limnology &Wetland Ecol","1","Civil and Environmental Eng","Engineering","","",0,28-OCT-24
"001750001996SP","1996SP","","1","  1","Civil and Environmental Eng","1.75","1.75","1","  1","Civil and Environmental Eng","1.75","  1.75","Limnology & Wetland Ecology","1","Civil and Environmental Eng","Engineering","Hemond, Harold","900015502",19,28-OCT-24
"001750001998SP","1998SP","","1","  1","Civil and Environmental Eng","1.75","1.75","1","  1","Civil and Environmental Eng","1.75","  1.75","Limnology & Wetland Ecology","1","Civil and Environmental Eng","Engineering","Hemond, Harold","900015502",13,28-OCT-24
"001750002008FA","2008FA","","1","  1","Civil and Environmental Eng","1.75","1.75","1","  1","Civil and Environmental Eng","1.75","  1.75","Limnology & Wetland Ecology","1","Civil and Environmental Eng","Engineering","Hemond, Harold","900015502",11,28-OCT-24
"001750002010FA","2010FA","N","1","  1","Civil and Environmental Eng","1.75","1.75","1","  1","Civil and Environmental Eng","1.75","  1.75","Limnology & Wetland Ecology","1","Civil and Environmental Eng","Engineering","Hemond, Harold","900015502",11,28-OCT-24
"001750002012FA","2012FA","","1","  1","Civil and Environmental Eng","1.75","1.75","1","  1","Civil and Environmental Eng","1.75","  1.75","Limnology & Wetland Ecology","1","Civil and Environmental Eng","Engineering","Hemond, Harold","900015502",16,28-OCT-24
"001750002015FA","2015FA","N","1","  1","Civil and Environmental Eng","1.75","1.75","1","  1","Civil and Environmental Eng","1.75","  1.75","Limnology & Wetland Ecology","1","Civil and Environmental Eng","Engineering","Hemond, Harold","900015502",6,28-OCT-24
"001760001995FA","1995FA","","1","  1","Civil and Environmental Eng","1.76","1.76","1","  1","Civil and Environmental Eng","1.76","  1.76","Aquatic Chemistry","1","Civil and Environmental Eng","Engineering","","",15,28-OCT-24
"001760001996FA","1996FA","","1","  1","Civil and Environmental Eng","1.76","1.76","1","  1","Civil and Environmental Eng","1.76","  1.76","Aquatic Chemistry","1","Civil and Environmental Eng","Engineering","Hemond, Harold","900015502",28,28-OCT-24
"001760001997FA","1997FA","","1","  1","Civil and Environmental Eng","1.76","1.76","1","  1","Civil and Environmental Eng","1.76","  1.76","Aquatic Chemistry","1","Civil and Environmental Eng","Engineering","Voelker, Bettina","900040811",27,28-OCT-24
"001760001998FA","1998FA","","1","  1","Civil and Environmental Eng","1.76","1.76","1","  1","Civil and Environmental Eng","1.76","  1.76","Aquatic Chemistry","1","Civil and Environmental Eng","Engineering","Voelker, Bettina","900040811",14,28-OCT-24
"001760001999FA","1999FA","","1","  1","Civil and Environmental Eng","1.76","1.76","1","  1","Civil and Environmental Eng","1.76","  1.76","Aquatic Chemistry","1","Civil and Environmental Eng","Engineering","Voelker, Bettina","900040811",12,28-OCT-24
"001760002000FA","2000FA","","1","  1","Civil and Environmental Eng","1.76","1.76","1","  1","Civil and Environmental Eng","1.76","  1.76","Aquatic Chemistry","1","Civil and Environmental Eng","Engineering","Voelker, Bettina","900040811",18,28-OCT-24
"001760002001FA","2001FA","","1","  1","Civil and Environmental Eng","1.76","1.76","1","  1","Civil and Environmental Eng","1.76","  1.76","Aquatic Chemistry","1","Civil and Environmental Eng","Engineering","Brabander, Daniel","900043481",10,28-OCT-24
"001760002002FA","2002FA","","1","  1","Civil and Environmental Eng","1.76","1.76","1","  1","Civil and Environmental Eng","1.76","  1.76","Aquatic Chemistry","1","Civil and Environmental Eng","Engineering","Voelker, Bettina","900040811",20,28-OCT-24
"001760002003FA","2003FA","","1","  1","Civil and Environmental Eng","1.76","1.76","1","  1","Civil and Environmental Eng","1.76","  1.76","Aquatic Chemistry","1","Civil and Environmental Eng","Engineering","Voelker, Bettina","900040811",23,28-OCT-24
"001760002004SP","2004SP","","1","  1","Civil and Environmental Eng","1.76","1.76","1","  1","Civil and Environmental Eng","1.76","  1.76","Aquatic Chemistry","1","Civil and Environmental Eng","Engineering","Voelker, Bettina","900040811",18,28-OCT-24
"001760002005FA","2005FA","","1","  1","Civil and Environmental Eng","1.76","  1.76","1","  1","Civil and Environmental Eng","1.76","  1.76","Aquatic Chemistry","1","Civil and Environmental Eng","Engineering","","",0,28-OCT-24
"001760002006FA","2006FA","","1","  1","Civil and Environmental Eng","1.76","1.76","1","  1","Civil and Environmental Eng","1.76","  1.76","Aquatic Chemistry","1","Civil and Environmental Eng","Engineering","Westwater, Julia","928845025",26,28-OCT-24
"001760002008FA","2008FA","","1","  1","Civil and Environmental Eng","1.76","1.76","1","  1","Civil and Environmental Eng","1.76","  1.76","Aquatic Chemistry","1","Civil and Environmental Eng","Engineering","Seewald, Jeffrey","925432963",12,28-OCT-24
"001760002010SP","2010SP","N","1","  1","Civil and Environmental Eng","1.76","1.76","1","  1","Civil and Environmental Eng","1.76","  1.76","Aquatic Chemistry","1","Civil and Environmental Eng","Engineering","Seewald, Jeffrey","925432963",24,28-OCT-24
"001760002012SP","2012SP","N","1","  1","Civil and Environmental Eng","1.76","1.76","1","  1","Civil and Environmental Eng","1.76","  1.76","Aquatic Chemistry","1","Civil and Environmental Eng","Engineering","Seewald, Jeffrey","925432963",24,28-OCT-24
