"ACADEMIC_YEAR","TERM_CODE","SUBJECT_ID","SUBJECT_CODE","SUBJECT_NUMBER","SOURCE_SUBJECT_ID","PRINT_SUBJECT_ID","IS_PRINTED_IN_BULLETIN","DEPARTMENT_CODE","DEPARTMENT_NAME","EFFECTIVE_TERM_CODE","SUBJECT_SHORT_TITLE","SUBJECT_TITLE","IS_VARIABLE_UNITS","LECTURE_UNITS","LAB_UNITS","PREPARATION_UNITS","TOTAL_UNITS","DESIGN_UNITS","GRADE_TYPE","GRADE_TYPE_DESC","GRADE_RULE","GRADE_RULE_DESC","HGN_CODE","HGN_DESC","HGN_EXCEPT","GIR_ATTRIBUTE","GIR_ATTRIBUTE_DESC","COMM_REQ_ATTRIBUTE","COMM_REQ_ATTRIBUTE_DESC","TUITION_ATTRIBUTE","TUITION_ATTRIBUTE_DESC","WRITE_REQ_ATTRIBUTE","WRITE_REQ_ATTRIBUTE_DESC","SUPERVISOR_ATTRIBUTE","SUPERVISOR_ATTRIBUTE_DESC","PREREQUISITES","SUBJECT_DESCRIPTION","JOINT_SUBJECTS","SCHOOL_WIDE_ELECTIVES","MEETS_WITH_SUBJECTS","EQUIVALENT_SUBJECTS","IS_OFFERED_THIS_YEAR","IS_OFFERED_FALL_TERM","IS_OFFERED_IAP","IS_OFFERED_SPRING_TERM","IS_OFFERED_SUMMER_TERM","FALL_INSTRUCTORS","SPRING_INSTRUCTORS","STATUS_CHANGE","LAST_ACTIVITY_DATE","WAREHOUSE_LOAD_DATE","MASTER_SUBJECT_ID","HASS_ATTRIBUTE","HASS_ATTRIBUTE_DESC","TERM_DURATION","GLOBAL_REGIONS","GLOBAL_COUNTRIES","ON_LINE_PAGE_NUMBER","SECTION_ID","IS_MASTER_SECTION","IS_LECTURE_SECTION","IS_LAB_SECTION","IS_RECITATION_SECTION","IS_DESIGN_SECTION","RESPONSIBLE_FACULTY_NAME","RESPONSIBLE_FACULTY_MIT_ID","MEET_TIME","MEET_PLACE"
"2002","2002SP","6.098","6","098","6.098","6.098","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Hunter, Anne","900016120","",""
"2002","2002FA","6.090","6","090","6.090","6.090","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Smith, Arthur","900026061","",""
"2002","2002SP","6.090","6","090","6.090","6.090","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Smith, Arthur","900026061","",""
"2002","2002FA","6.091","6","091","6.091","6.091","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Hunter, Anne","900016120","",""
"2002","2002SP","6.091","6","091","6.091","6.091","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Hunter, Anne","900016120","",""
"2002","2002FA","6.092","6","092","6.092","6.092","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Hunter, Anne","900016120","",""
"2002","2002SP","6.092","6","092","6.092","6.092","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Hunter, Anne","900016120","",""
"2002","2002FA","6.093","6","093","6.093","6.093","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Hunter, Anne","900016120","",""
"2002","2002SP","6.093","6","093","6.093","6.093","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Hunter, Anne","900016120","",""
"2002","2002SU","21M.NIV","21M","NIV","21M.NIV","21M.NIV","N","21M","Music","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",19-FEB-99,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2002","2002FA","SP.290","SP","290","SP.290","SP.290","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",28-JUN-95,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Merritt, Travis","900018387","",""
"2002","2002SP","SP.290","SP","290","SP.290","SP.290","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",28-JUN-95,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Merritt, Travis","900018387","",""
"2002","2002SP","SP.290","SP","290","SP.290","SP.290","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",28-JUN-95,28-OCT-24,"","","","","","","","R01","N","N","N","Y","N","Merritt, Travis","900018387","M3-5","24-619"
"2002","2002FA","SP.291","SP","291","SP.291","SP.291","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",28-JUN-95,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Merritt, Travis","900018387","",""
"2002","2002SP","SP.291","SP","291","SP.291","SP.291","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",28-JUN-95,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Merritt, Travis","900018387","",""
"2002","2002FA","SP.292","SP","292","SP.292","SP.292","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",28-JUN-95,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Merritt, Travis","900018387","",""
"2002","2002SP","SP.292","SP","292","SP.292","SP.292","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",28-JUN-95,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Merritt, Travis","900018387","",""
"2002","2002FA","STS.909","STS","909","STS.909","STS.909","N","STS","Science, Technology & Society","2001FA","Adv Topics: Sci, Tech, & Soc","Adv Topics: Sci, Tech, & Soc","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","H","High Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",12-JUL-00,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Smith, Merritt","900020521","",""
"2002","2002SP","STS.909","STS","909","STS.909","STS.909","N","STS","Science, Technology & Society","2001FA","Adv Topics: Sci, Tech, & Soc","Adv Topics: Sci, Tech, & Soc","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","H","High Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",12-JUL-00,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Smith, Merritt","900020521","",""
"2002","2002SP","STS.909","STS","909","STS.909","STS.909","N","STS","Science, Technology & Society","2001FA","Adv Topics: Sci, Tech, & Soc","Adv Topics: Sci, Tech, & Soc","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","H","High Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",12-JUL-00,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Smith, Merritt","900020521","*CALL 3-2847",""
"2002","2002FA","STS.NIV","STS","NIV","STS.NIV","STS.NIV","N","STS","Science, Technology & Society","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",19-FEB-99,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2002","2002SP","STS.NIV","STS","NIV","STS.NIV","STS.NIV","N","STS","Science, Technology & Society","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",19-FEB-99,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2002","2002SU","STS.NIV","STS","NIV","STS.NIV","STS.NIV","N","STS","Science, Technology & Society","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",19-FEB-99,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2002","2002SP","STS.902","STS","902","STS.902","STS.902","N","STS","Science, Technology & Society","2001FA","Adv Topics: Sci, Tech, & Soc","Adv Topics: Sci, Tech, & Soc","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","H","High Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",12-JUL-00,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Smith, Merritt","900020521","*CALL 3-2847",""
"2002","2002FA","STS.902","STS","902","STS.902","STS.902","N","STS","Science, Technology & Society","2001FA","Adv Topics: Sci, Tech, & Soc","Adv Topics: Sci, Tech, & Soc","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","H","High Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",12-JUL-00,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Smith, Merritt","900020521","",""
"2002","2002SP","STS.902","STS","902","STS.902","STS.902","N","STS","Science, Technology & Society","2001FA","Adv Topics: Sci, Tech, & Soc","Adv Topics: Sci, Tech, & Soc","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","H","High Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",12-JUL-00,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Smith, Merritt","900020521","",""
"2002","2002SP","STS.903","STS","903","STS.903","STS.903","N","STS","Science, Technology & Society","2001FA","Adv Topics: Sci, Tech, & Soc","Adv Topics: Sci, Tech, & Soc","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","H","High Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",12-JUL-00,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Smith, Merritt","900020521","*CALL 3-2847",""
"2002","2002FA","STS.903","STS","903","STS.903","STS.903","N","STS","Science, Technology & Society","2001FA","Adv Topics: Sci, Tech, & Soc","Adv Topics: Sci, Tech, & Soc","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","H","High Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",12-JUL-00,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Smith, Merritt","900020521","",""
"2002","2002SP","STS.903","STS","903","STS.903","STS.903","N","STS","Science, Technology & Society","2001FA","Adv Topics: Sci, Tech, & Soc","Adv Topics: Sci, Tech, & Soc","Y",0,0,0,0,0,"L","Letter graded","J","Continuing and Repeatable","H","High Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",12-JUL-00,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Smith, Merritt","900020521","",""
"2002","2002FA","21M.THT","21M","THT","21M.THT","21M.ThT","Y","21M","Music","1996FA","Mus Pre-Thesis Tutorial","Mus Pre-Thesis Tutorial","N",1,0,5,6,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",07-MAY-03,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Cabral, Mary","900042563","",""
"2002","2002SP","21M.THT","21M","THT","21M.THT","21M.ThT","Y","21M","Music","1996FA","Mus Pre-Thesis Tutorial","Mus Pre-Thesis Tutorial","N",1,0,5,6,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",07-MAY-03,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Cobb, Priscilla","900003996","",""
"2002","2002SP","21M.THT","21M","THT","21M.THT","21M.ThT","Y","21M","Music","1996FA","Mus Pre-Thesis Tutorial","Mus Pre-Thesis Tutorial","N",1,0,5,6,0,"L","Letter graded","J","Continuing and Repeatable","U","Undergraduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",07-MAY-03,28-OCT-24,"","","","","","","","R01","N","N","N","Y","N","Cobb, Priscilla","900003996","*TO BE ARRANGED",""
"2003","2003JA","5.891","5","891","5.891","5.891","Y","5","Chemistry","1996FA","Spec Topics in Chem:Undergrads","Special Topics in Chemistry for Undergraduates","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","Staff","Staff","",25-MAY-06,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
"2003","2003FA","5.891","5","891","5.891","5.891","Y","5","Chemistry","1996FA","Spec Topics in Chem:Undergrads","Special Topics in Chemistry for Undergraduates","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","Staff","Staff","",25-MAY-06,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Nelson, Keith","900027502","",""
"2003","2003SP","5.891","5","891","5.891","5.891","Y","5","Chemistry","1996FA","Spec Topics in Chem:Undergrads","Special Topics in Chemistry for Undergraduates","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","Staff","Staff","",25-MAY-06,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Nelson, Keith","900027502","",""
"2003","2003SP","6.096","6","096","6.096","6.096","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Abelson, Harold","900019497","T3-5","1-135"
"2003","2003SP","6.096","6","096","6.096","6.096","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Abelson, Harold","900019497","",""
"2003","2003FA","6.097","6","097","6.097","6.097","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Kaashoek, M","900007436","MW11-12.30","36-372"
"2003","2003FA","6.097","6","097","6.097","6.097","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Kaashoek, M","900007436","",""
"2003","2003SP","6.097","6","097","6.097","6.097","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Kaashoek, M","900007436","",""
"2003","2003FA","6.098","6","098","6.098","6.098","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Hunter, Anne","900016120","",""
"2003","2003SP","6.098","6","098","6.098","6.098","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Hunter, Anne","900016120","",""
"2003","2003FA","6.090","6","090","6.090","6.090","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Smith, Arthur","900026061","",""
"2003","2003JA","6.090","6","090","6.090","6.090","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Eng, Tony","972086496","",""
"2003","2003SP","6.090","6","090","6.090","6.090","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Eng, Tony","972086496","",""
"2003","2003FA","6.091","6","091","6.091","6.091","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Hunter, Anne","900016120","",""
"2003","2003SP","6.091","6","091","6.091","6.091","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Hunter, Anne","900016120","",""
"2003","2003FA","6.092","6","092","6.092","6.092","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Hunter, Anne","900016120","",""
"2003","2003SP","6.092","6","092","6.092","6.092","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Hunter, Anne","900016120","",""
"2003","2003FA","6.093","6","093","6.093","6.093","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Hunter, Anne","900016120","",""
"2003","2003SP","6.093","6","093","6.093","6.093","N","6","Electrical Eng & Computer Sci","1991FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Hunter, Anne","900016120","",""
"2003","2003FA","6.095","6","095","6.095","6.095","N","6","Electrical Eng & Computer Sci","1995FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Penfield, Paul","900025203","",""
"2003","2003SP","6.095","6","095","6.095","6.095","N","6","Electrical Eng & Computer Sci","1995FA","Spec Subj: EE & CS","Spec Subj: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Penfield, Paul","900025203","",""
"2003","2003SP","4.191","4","191","4.191","4.191","N","4","Architecture","1989FA","Spec Prob in Arch Design","Spec Prob in Arch Design","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","L01","N","Y","N","N","N","Caso, Renee","900018588","*CONSULT INSTRUCTOR",""
"2003","2003FA","4.191","4","191","4.191","4.191","N","4","Architecture","1989FA","Spec Prob in Arch Design","Spec Prob in Arch Design","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Caso, Renee","900018588","",""
"2003","2003SP","4.191","4","191","4.191","4.191","N","4","Architecture","1989FA","Spec Prob in Arch Design","Spec Prob in Arch Design","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",02-SEP-01,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","Caso, Renee","900018588","",""
"2003","2003SP","5.81","5","81","5.81","5.81","Y","5","Chemistry","2001FA","Special Topics I","Special Topics I","N",3,0,9,12,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","Staff","Staff","",12-JAN-06,28-OCT-24,"","","","","","","","000","Y","N","N","N","N","","","",""
