"FUND_CENTER_KEY","FUND_CENTER_ID","FUND_CENTER_NAME","FUND_CENTER_ID_LEVEL1","FUND_CENTER_NAME_LEVEL1","FUND_CENTER_ID_LEVEL2","FUND_CENTER_NAME_LEVEL2","FUND_CENTER_ID_LEVEL3","FUND_CENTER_NAME_LEVEL3","FUND_CENTER_ID_LEVEL4","FUND_CENTER_NAME_LEVEL4","FUND_CENTER_ID_LEVEL5","FUND_CENTER_NAME_LEVEL5","FUND_CENTER_ID_LEVEL6","FUND_CENTER_NAME_LEVEL6","FUND_CENTER_ID_LEVEL7","FUND_CENTER_NAME_LEVEL7","FUND_CENTER_ID_LEVEL8","FUND_CENTER_NAME_LEVEL8","FUND_CENTER_ID_LEVEL9","FUND_CENTER_NAME_LEVEL9","FUND_CENTER_ID_LEVEL10","FUND_CENTER_NAME_LEVEL10","WAREHOUSE_LOAD_DATE"
"221469","221469","HOPKINS /SAM EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","221469","HOPKINS /SAM EECS P064000","","","","","","","","",28-OCT-24
"100182","100182","RELEASED GENERAL FROM FACULTY RETIREMENT","100000","PRESIDENT","100001","PROVOST AREA","100024","MISCELLANEOUS ACADEMIC","100182","RELEASED GENERAL FROM FACULTY RETIREMENT","","","","","","","","","","","","",28-OCT-24
"401667","401667","DH - OVC","100000","PRESIDENT","100001","PROVOST AREA","100671","OFFICE OF THE VICE CHANCELLOR","401667","DH - OVC","","","","","","","","","","","","",28-OCT-24
"202720","202720","PI-CENTER FOR SPACE RESEARCH P159600","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100118","CENTER FOR SPACE RESEARCH","202720","PI-CENTER FOR SPACE RESEARCH P159600","","","","","","","","","","",28-OCT-24
"100075","100075","PROGRAM IN ENGINEERING WRITING","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100583","SOE-DEANS OFFICE","100075","PROGRAM IN ENGINEERING WRITING","","","","","","","","","","",28-OCT-24
"101218","101218","GO-INSTITUTE PROFESSORS P010000","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100130","INSTITUTE PROFESSORS P010000","101218","GO-INSTITUTE PROFESSORS P010000","","","","","","","","","","",28-OCT-24
"202876","202876","LAMPSON /BUTLER EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","202876","LAMPSON /BUTLER EECS P064000","","","","","","","","",28-OCT-24
"203305","203305","TSITSIKLIS /JOHN EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","203305","TSITSIKLIS /JOHN EECS P064000","","","","","","","","",28-OCT-24
"204106","204106","PI-PROJECT I-CAMPUS P068400","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100450","PROJECT I-CAMPUS P068400","204106","PI-PROJECT I-CAMPUS P068400","","","","","","","","","","",28-OCT-24
"220171","220171","PI - CLIMATE GRAND CHALLENGES P402460","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","120003","CLIMATE GRAND CHALLENGES P402460","220171","PI - CLIMATE GRAND CHALLENGES P402460","","","","","","","","","","",28-OCT-24
"400153","400153","DH-PLASMA SCIENCE & FUSION CTR P243000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100145","PLASMA SCIENCE & FUSION CENTER P243000","400153","DH-PLASMA SCIENCE & FUSION CTR P243000","","","","","","","","","","",28-OCT-24
"205837","205837","YUE /DICK CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205837","YUE /DICK CMI P400900","","","","","","","","","","",28-OCT-24
"206917","206917","ALLEN /THOMAS J CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","206917","ALLEN /THOMAS J CMI P400900","","","","","","","","","","",28-OCT-24
"102172","102172","GNO-LAB FOR INFO & DECISION SYS P068700","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100065","LAB FOR INFORMATION & DECISION SYSTEMS","102172","GNO-LAB FOR INFO & DECISION SYS P068700","","","","","","","","","","",28-OCT-24
"100633","100633","MITX  MIT ON-LINE LEARNING P401803","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100633","MITX  MIT ON-LINE LEARNING P401803","","","","","","","","","","","","",28-OCT-24
"101263","101263","GO-RESEARCH LAB OF ELECTRONICS P267000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100146","RESEARCH LABORATORY OF ELECTRONICS","101263","GO-RESEARCH LAB OF ELECTRONICS P267000","","","","","","","","","","",28-OCT-24
"100570","100570","ADVANCED STUDY PROGRAM P061400","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100570","ADVANCED STUDY PROGRAM P061400","","","","","","","","","","","","",28-OCT-24
"101698","101698","GO - MIT-PORTUGAL PROGRAM","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100576","MIT-PORTUGAL PROGRAM P060500","101698","GO - MIT-PORTUGAL PROGRAM","","","","","","","","","","",28-OCT-24
"102019","102019","GNO-PROVOST'S OFFICE P401800","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100123","PROVOST OFFICE P401800","102019","GNO-PROVOST'S OFFICE P401800","","","","","","","","","","",28-OCT-24
"102127","102127","GNO-BRAIN AND COGNITIVE SCIENCE P154500","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100112","BRAIN AND COGNITIVE SCIENCES","102127","GNO-BRAIN AND COGNITIVE SCIENCE P154500","","","","","","","","","","",28-OCT-24
"400540","400540","DH-IT","100000","PRESIDENT","100001","PROVOST AREA","100446","TECHNOLOGY REVIEW P876000","400297","DH-TECHNOLOGY REVIEW P876000","400540","DH-IT","","","","","","","","","","",28-OCT-24
"400759","400759","DH-HQ/CMI","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","400750","DH-CAMBRIDGE-MIT INSTITUTE P400900","400759","DH-HQ/CMI","","","","","","","","","","",28-OCT-24
"102406","102406","GNO - J-WAFS","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100728","J-WAFS","102406","GNO - J-WAFS","","","","","","","","","","",28-OCT-24
"102451","102451","GNO- MIT ESI","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100644","MIT Environmental Solutions Initiative","102451","GNO- MIT ESI","","","","","","","","","","",28-OCT-24
"403114","403114","DH - ROTC NAVAL SCIENCE","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100665","ROTC NAVAL SCIENCE","403114","DH - ROTC NAVAL SCIENCE","","","","","","","","","","",28-OCT-24
"401668","401668","DH - OFY","100000","PRESIDENT","100001","PROVOST AREA","100671","OFFICE OF THE VICE CHANCELLOR","100672","UNDERGRADUATE ADVISING AND PROGRAMS AREA","401668","DH - OFY","","","","","","","","","","",28-OCT-24
"100183","100183","RELEASED GENERAL FROM SABBATICAL LEAVE","100000","PRESIDENT","100001","PROVOST AREA","100024","MISCELLANEOUS ACADEMIC","100183","RELEASED GENERAL FROM SABBATICAL LEAVE","","","","","","","","","","","","",28-OCT-24
"202598","202598","PI-SCI TECH & SOCIETY PROGRAM P097000","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100094","PROGRAM IN SCIENCE, TECH, AND SOCIETY","202598","PI-SCI TECH & SOCIETY PROGRAM P097000","","","","","","","","","","",28-OCT-24
"206250","206250","PI-CTR FOR ENVIRO HEALTH SCIENCE","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100153","CENTER FOR ENVIRONMENTAL HEALTH SCIENCES","206250","PI-CTR FOR ENVIRO HEALTH SCIENCE","","","","","","","","","","",28-OCT-24
"101822","101822","GO - INDUSTRIAL LIAISON PROGRAM","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100726","OSATT - CORPORATE RELATIONS P413001","101822","GO - INDUSTRIAL LIAISON PROGRAM","","","","","","","","","","",28-OCT-24
"101372","101372","GO-STUDENT ORGANIZATIONS","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100602","STUDENT ORGANIZATIONS","101372","GO-STUDENT ORGANIZATIONS","","","","","","","","","","",28-OCT-24
"101048","101048","GO-SCHOOL HUMANITIES & SOCIAL SCI 090000","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100095","DEAN/SCHOOL OF HUMANITIES & SOCIAL SCI","101048","GO-SCHOOL HUMANITIES & SOCIAL SCI 090000","","","","","","","","","","",28-OCT-24
"101652","101652","GO-DUSP P035000","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100449","DEPT URBAN STUDIES & PLANNING P035000","101652","GO-DUSP P035000","","","","","","","","","","",28-OCT-24
"221036","221036","PI - ECONOMICS P091000","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100740","ECONOMICS","221036","PI - ECONOMICS P091000","","","","","","","","","","",28-OCT-24
"400263","400263","DH-DEPT OF MATERL SCIENCE & ENG P066000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100059","DEPT MATERIALS SCIENCE AND ENG P066000","400263","DH-DEPT OF MATERL SCIENCE & ENG P066000","","","","","","","","","","",28-OCT-24
"403007","403007","DH - FSILG","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100695","FSILG","403007","DH - FSILG","","","","","","","","","","",28-OCT-24
"403115","403115","DH - STUDENT FINANCIAL SERVICES","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100666","STUDENT FINANCIAL SERVICES","403115","DH - STUDENT FINANCIAL SERVICES","","","","","","","","","","",28-OCT-24
"205838","205838","ABEYARATNE /ROHAN CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205838","ABEYARATNE /ROHAN CMI P400900","","","","","","","","","","",28-OCT-24
"205991","205991","MILLER /HAYNES R CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205991","MILLER /HAYNES R CMI P400900","","","","","","","","","","",28-OCT-24
"205839","205839","ADAMS /E ERIC CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205839","ADAMS /E ERIC CMI P400900","","","","","","","","","","",28-OCT-24
"205992","205992","ORLIKOWSKI /WANDA J  CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205992","ORLIKOWSKI /WANDA J  CMI P400900","","","","","","","","","","",28-OCT-24
"102129","102129","GNO-CTR FOR TECH POL & IND DEV P069400","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100727","SOCIOTECHNICAL SYSTEM RESEARCH CENTER","102129","GNO-CTR FOR TECH POL & IND DEV P069400","","","","","","","","","","",28-OCT-24
"101000","101000","GO-LIST VISUAL ARTS CTR P401812","100000","PRESIDENT","100001","PROVOST AREA","100021","ASSOC PROVOST FOR THE ARTS","100173","LIST VISUAL ARTS CENTER P401812","101000","GO-LIST VISUAL ARTS CTR P401812","","","","","","","","","","",28-OCT-24
"101156","101156","GO-PLASMA SCIENCE & FUSION CTR P243000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100145","PLASMA SCIENCE & FUSION CENTER P243000","101156","GO-PLASMA SCIENCE & FUSION CTR P243000","","","","","","","","","","",28-OCT-24
"100139","100139","LAB FOR ENERGY AND THE ENVIRONMENT","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100139","LAB FOR ENERGY AND THE ENVIRONMENT","","","","","","","","","","","","",28-OCT-24
"101157","101157","GO-MAGNET LAB P265000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100142","FRANCIS BITTER MAGNET LABORATORY","101157","GO-MAGNET LAB P265000","","","","","","","","","","",28-OCT-24
"400109","400109","DH-DEPT LINGUISTIC & PHILOSOPHY P094000","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100091","LINGUISTICS AND PHILOSOPHY P094000","400109","DH-DEPT LINGUISTIC & PHILOSOPHY P094000","","","","","","","","","","",28-OCT-24
"400154","400154","DH-MAGNET LAB P265000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100142","FRANCIS BITTER MAGNET LABORATORY","400154","DH-MAGNET LAB P265000","","","","","","","","","","",28-OCT-24
"102174","102174","GNO-LEADERS FOR GLOBAL OPERATIONS P17000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100811","LEADERS FOR GLOBAL OPERATIONS P170000","102174","GNO-LEADERS FOR GLOBAL OPERATIONS P17000","","","","","","","","","","",28-OCT-24
"202335","202335","PI-LAB FOR MANUFACT & PRODUCTIV P069700","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100070","LAB FOR MANUFACTURING & PRODUCTIVITY","202335","PI-LAB FOR MANUFACT & PRODUCTIV P069700","","","","","","","","","","",28-OCT-24
"102452","102452","GNO - SUPPLY CHAIN MANAGEMENT PROGRAM","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100645","SUPPLY CHAIN MANAGEMENT PROGRAM P069501","102452","GNO - SUPPLY CHAIN MANAGEMENT PROGRAM","","","","","","","","","","",28-OCT-24
"402080","402080","DH - CLAB","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100830","COMMUNICATION LAB","402080","DH - CLAB","","","","","","","","","","",28-OCT-24
"102407","102407","GNO - ECONOMICS","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100740","ECONOMICS","102407","GNO - ECONOMICS","","","","","","","","","","",28-OCT-24
"401669","401669","DH - OVC HQ","100000","PRESIDENT","100001","PROVOST AREA","100671","OFFICE OF THE VICE CHANCELLOR","100647","OVC HQ","401669","DH - OVC HQ","","","","","","","","","","",28-OCT-24
"100635","100635","LAB DIRECTORS & DEPT ADMIN P401865","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100635","LAB DIRECTORS & DEPT ADMIN P401865","","","","","","","","","","","","",28-OCT-24
"400092","400092","DH-INSTITUTE FOR SOLDIER NANOTECHNOL","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100548","INSTITUTE FOR SOLDIER NANOTECH P417000","400092","DH-INSTITUTE FOR SOLDIER NANOTECHNOL","","","","","","","","","","",28-OCT-24
"102453","102453","GNO - ADMISSIONS","100000","PRESIDENT","100001","PROVOST AREA","100258","DEAN FOR UNDERGRADUATE EDUCATION","100653","ADMISSIONS","102453","GNO - ADMISSIONS","","","","","","","","","","",28-OCT-24
"100634","100634","EDX P401818","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100634","EDX P401818","","","","","","","","","","","","",28-OCT-24
"102408","102408","GNO - INDONESIA P401828","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100798","INDONESIA P401828","102408","GNO - INDONESIA P401828","","","","","","","","","","",28-OCT-24
"100077","100077","LEMELSON-MIT PROGRAM P061100","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100077","LEMELSON-MIT PROGRAM P061100","","","","","","","","","","","","",28-OCT-24
"100572","100572","PROFESSIONAL INSTITUTE P061500","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100572","PROFESSIONAL INSTITUTE P061500","","","","","","","","","","","","",28-OCT-24
"404025","404025","DH - MORNINGSIDE ACADEMY FOR DESIGN","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100780","Morningside Academy for Design P030300","404025","DH - MORNINGSIDE ACADEMY FOR DESIGN","","","","","","","","","","",28-OCT-24
"100185","100185","ACADEMIC CONTINGENCY","100000","PRESIDENT","100001","PROVOST AREA","100024","MISCELLANEOUS ACADEMIC","100185","ACADEMIC CONTINGENCY","","","","","","","","","","","","",28-OCT-24
"106152","106152","GO - INDEPENDENT RESIDENCE DEV FUND","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","120005","INDEPENDENT RESIDENCE DEVELOPMENT FUND","106152","GO - INDEPENDENT RESIDENCE DEV FUND","","","","","","","","","","",28-OCT-24
"203353","203353","PI-LFEE P320000","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100139","LAB FOR ENERGY AND THE ENVIRONMENT","203353","PI-LFEE P320000","","","","","","","","","","",28-OCT-24
"400651","400651","DH-CIS","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100122","CENTER FOR INTERNATIONAL STUDIES P097500","400651","DH-CIS","","","","","","","","","","",28-OCT-24
"100030","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","100000","PRESIDENT","100001","PROVOST AREA","100030","STEPHEN SCHWARZMAN COLLEGE OF COMPUTING","","","","","","","","","","","","","","",28-OCT-24
"101110","101110","GO-DEPT LINGUISTIC & PHILOSOPHY P094000","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100091","LINGUISTICS AND PHILOSOPHY P094000","101110","GO-DEPT LINGUISTIC & PHILOSOPHY P094000","","","","","","","","","","",28-OCT-24
"100573","100573","TIE P061600","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100573","TIE P061600","","","","","","","","","","","","",28-OCT-24
"103039","103039","GO-CTR FOR ENVIRO HEALTH SCIENCE","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100153","CENTER FOR ENVIRONMENTAL HEALTH SCIENCES","103039","GO-CTR FOR ENVIRO HEALTH SCIENCE","","","","","","","","","","",28-OCT-24
"400000","400000","DIRECTOR-LIST VISUAL ARTS CTR P401812","100000","PRESIDENT","100001","PROVOST AREA","100021","ASSOC PROVOST FOR THE ARTS","100173","LIST VISUAL ARTS CENTER P401812","400000","DIRECTOR-LIST VISUAL ARTS CTR P401812","","","","","","","","","","",28-OCT-24
"400048","400048","DH-MITES P060700","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100592","SCHOOL OF ENGINEERING-MITES P060700","400048","DH-MITES P060700","","","","","","","","","","",28-OCT-24
"400372","400372","DH-CENTER FOR SPACE RESEARCH P159600","100000","PRESIDENT","100001","PROVOST AREA","100015","SCIENCE","100118","CENTER FOR SPACE RESEARCH","400372","DH-CENTER FOR SPACE RESEARCH P159600","","","","","","","","","","",28-OCT-24
"400435","400435","DH-LIBRARIES P271000","100000","PRESIDENT","100001","PROVOST AREA","100022","LIBRARIES","100175","DEPARTMENT OF THE LIBRARIES","400435","DH-LIBRARIES P271000","","","","","","","","","","",28-OCT-24
"400699","400699","DH - LAB DIRECTORS & DEPT ADMIN P401865","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100635","LAB DIRECTORS & DEPT ADMIN P401865","400699","DH - LAB DIRECTORS & DEPT ADMIN P401865","","","","","","","","","","",28-OCT-24
"402082","402082","DH - MIT.NANO P417200","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100733","MIT.NANO P417200","402082","DH - MIT.NANO P417200","","","","","","","","","","",28-OCT-24
"403270","403270","DH - OSATT - CATALYSTS P401943","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100719","OSATT - CATALYSTS P401943","403270","DH - OSATT - CATALYSTS P401943","","","","","","","","","","",28-OCT-24
"100636","100636","LEVENTHAL CTR FOR ADVANCED URBANISM","100000","PRESIDENT","100001","PROVOST AREA","100011","ARCHITECTURE & PLANNING","100636","LEVENTHAL CTR FOR ADVANCED URBANISM","","","","","","","","","","","","",28-OCT-24
"100186","100186","RECLASS DRAFTED GENERAL","100000","PRESIDENT","100001","PROVOST AREA","100024","MISCELLANEOUS ACADEMIC","100186","RECLASS DRAFTED GENERAL","","","","","","","","","","","","",28-OCT-24
"400544","400544","DH-PROFESSIONAL INSTITUTE P061500","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100572","PROFESSIONAL INSTITUTE P061500","400544","DH-PROFESSIONAL INSTITUTE P061500","","","","","","","","","","",28-OCT-24
"400001","400001","DH-PROVOST/CTPID P401800","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","100244","PROVOST-CTPID P401800","400001","DH-PROVOST/CTPID P401800","","","","","","","","","","",28-OCT-24
"101096","101096","GO - INSTITUTE FOR SOLDIER NANOTECH","100000","PRESIDENT","100001","PROVOST AREA","100017","VP FOR RESEARCH","100548","INSTITUTE FOR SOLDIER NANOTECH P417000","101096","GO - INSTITUTE FOR SOLDIER NANOTECH","","","","","","","","","","",28-OCT-24
"401023","401023","DH - INTERNATIONAL INNOVATION INITIATIVE","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100800","INTERNATIONAL INNOVATION INITIATIVE","401023","DH - INTERNATIONAL INNOVATION INITIATIVE","","","","","","","","","","",28-OCT-24
"208912","208912","ALIZADEH ATTAR /MOHAMMADREZA  EECS","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","208912","ALIZADEH ATTAR /MOHAMMADREZA  EECS","","","","","","","","",28-OCT-24
"101161","101161","GO-SCI TEC & SOCIETY PROGRAM P097000","100000","PRESIDENT","100001","PROVOST AREA","100013","HUMANITITES & SOCIAL SCIENCE","100094","PROGRAM IN SCIENCE, TECH, AND SOCIETY","101161","GO-SCI TEC & SOCIETY PROGRAM P097000","","","","","","","","","","",28-OCT-24
"403012","403012","DH - D&CI","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100691","D&CI","403012","DH - D&CI","","","","","","","","","","",28-OCT-24
"205843","205843","KOLENBRANDER /KIRK CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205843","KOLENBRANDER /KIRK CMI P400900","","","","","","","","","","",28-OCT-24
"205906","205906","GROTZINGER /JOHN P CMI P400900","100000","PRESIDENT","100001","PROVOST AREA","100505","CAMBRIDGE-MIT INSTITUTE P400900","204228","PI-CAMBRIDGE MIT INSTITUTE","205906","GROTZINGER /JOHN P CMI P400900","","","","","","","","","","",28-OCT-24
"100036","100036","ENTERPRISE SERVICES P406200","100000","PRESIDENT","100001","PROVOST AREA","100259","DEAN FOR STUDENT LIFE","100036","ENTERPRISE SERVICES P406200","","","","","","","","","","","","",28-OCT-24
"102025","102025","GNO-LIBRARIES P271000","100000","PRESIDENT","100001","PROVOST AREA","100022","LIBRARIES","100175","DEPARTMENT OF THE LIBRARIES","102025","GNO-LIBRARIES P271000","","","","","","","","","","",28-OCT-24
"403663","403663","DH - OIS P401502","100000","PRESIDENT","100001","PROVOST AREA","100016","OFFICE OF PROVOST","120011","Office of Innovation and Strategy","403663","DH - OIS P401502","","","","","","","","","","",28-OCT-24
"100810","100810","INSTITUTE FOR MEDICAL ENGINEERING & SCI","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100810","INSTITUTE FOR MEDICAL ENGINEERING & SCI","","","","","","","","","","","","",28-OCT-24
"221368","221368","YAN /MENGJIA EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","221368","YAN /MENGJIA EECS P064000","","","","","","","","",28-OCT-24
"100579","100579","PROFESSIONAL EDUCATION PROGRAMS P061800","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100579","PROFESSIONAL EDUCATION PROGRAMS P061800","","","","","","","","","","","","",28-OCT-24
"402088","402088","DH - MCSC P060901","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100797","MIT CLIMATE & SUSTAINABILITY CONSORTIUM","402088","DH - MCSC P060901","","","","","","","","","","",28-OCT-24
"106003","106003","GO - OFY","100000","PRESIDENT","100001","PROVOST AREA","100671","OFFICE OF THE VICE CHANCELLOR","100672","UNDERGRADUATE ADVISING AND PROGRAMS AREA","106003","GO - OFY","","","","","","","","","","",28-OCT-24
"101162","101162","GO-BIOLOGICAL ENGINEERING P069200","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100152","BIOLOGICAL ENGINEERING P069200","101162","GO-BIOLOGICAL ENGINEERING P069200","","","","","","","","","","",28-OCT-24
"100082","100082","DEAN/SCHOOL OF ENGINEERING","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100583","SOE-DEANS OFFICE","100082","DEAN/SCHOOL OF ENGINEERING","","","","","","","","","","",28-OCT-24
"202838","202838","CORBATO /FERNANDO EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","202838","CORBATO /FERNANDO EECS P064000","","","","","","","","",28-OCT-24
"202883","202883","LOZANO-PEREZ /TOMAS EECS P064000","100000","PRESIDENT","100001","PROVOST AREA","100012","ENGINEERING","100058","ELECTRICAL ENGINEERING & COMPUTER SCI","202828","PI-ELECRTICAL ENGIN & COMP SCI P064000","202883","LOZANO-PEREZ /TOMAS EECS P064000","","","","","","","","",28-OCT-24
